rho_global,regime,horizon,rank_a,rank_b,energy_a,energy_b,abs_energy_difference,sigma_a,sigma_b,abs_sigma_difference,alpha_a,alpha_b,n_a,n_b,pair_worstcase_mc_se_bound,sigma_gap_minus_1p96_worstcase_mc_se
0.99,G2,75.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7133333333333334,0.5714285714285714,0.14190476190476198,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12203566856318238
0.95,G2,185.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7166666666666667,0.8571428571428571,0.14047619047619042,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12346423999175393
0.99,G2,120.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6388888888888888,0.5,0.13888888888888884,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12505154157905551
0.95,G2,80.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.71,0.5714285714285714,0.13857142857142857,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12536900189651579
0.95,G2,90.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7077777777777777,0.5714285714285714,0.13634920634920633,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12759122411873802
0.95,G2,95.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7077777777777777,0.5714285714285714,0.13634920634920633,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12759122411873802
0.975,G2,190.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.65,0.7857142857142857,0.13571428571428568,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12822614475365868
0.975,G2,200.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6511111111111111,0.7857142857142857,0.1346031746031746,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.12933725586476974
0.995,G2,125.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6322222222222222,0.5,0.13222222222222224,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1317182082457221
0.99,G2,90.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7011111111111111,0.5714285714285714,0.12968253968253973,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.13425789078540462
0.975,G2,90.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6988888888888889,0.5714285714285714,0.1274603174603175,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.13648011300762686
0.995,G1,240.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8022222222222222,0.9285714285714286,0.12634920634920643,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.13759122411873792
0.975,G2,85.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6955555555555556,0.5714285714285714,0.1241269841269842,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.13981344634096016
0.975,G2,170.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6622222222222223,0.7857142857142857,0.12349206349206343,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14044836697588092
0.995,G1,235.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8055555555555556,0.9285714285714286,0.12301587301587302,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14092455745207133
0.975,G2,215.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6633333333333333,0.7857142857142857,0.12238095238095237,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14155947808699199
0.975,G2,165.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6644444444444444,0.7857142857142857,0.1212698412698413,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14267058919810305
0.975,G2,195.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6644444444444444,0.7857142857142857,0.1212698412698413,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14267058919810305
0.9833333333333332,G2,90.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6922222222222222,0.5714285714285714,0.12079365079365079,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14314677967429357
0.995,G1,60.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.9044444444444444,0.7857142857142857,0.11873015873015869,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14521027173778567
0.995,G2,130.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6177777777777778,0.5,0.11777777777777776,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1461626526901666
0.995,G1,230.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8122222222222222,0.9285714285714286,0.11634920634920642,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.14759122411873793
0.975,G2,185.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.67,0.7857142857142857,0.11571428571428566,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1482261447536587
0.975,G2,205.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.67,0.7857142857142857,0.11571428571428566,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1482261447536587
0.9833333333333332,G2,100.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6866666666666666,0.5714285714285714,0.11523809523809525,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1487023352298491
0.995,G1,65.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8955555555555555,0.7857142857142857,0.10984126984126985,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1540991606266745
0.99,G2,105.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6811111111111111,0.5714285714285714,0.10968253968253971,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15425789078540464
0.995,G1,225.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8188888888888889,0.9285714285714286,0.10968253968253971,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15425789078540464
0.9833333333333332,G2,240.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6055555555555555,0.7142857142857143,0.10873015873015879,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15521027173778557
0.975,G2,100.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6777777777777778,0.5714285714285714,0.10634920634920642,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15759122411873794
0.975,G2,105.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6777777777777778,0.5714285714285714,0.10634920634920642,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15759122411873794
0.995,G1,220.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8222222222222222,0.9285714285714286,0.10634920634920642,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15759122411873794
0.975,G2,210.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6811111111111111,0.7857142857142857,0.10460317460317459,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.15933725586476977
0.99,G1,85.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8877777777777778,0.7857142857142857,0.10206349206349208,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16187693840445228
0.995,G2,135.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6,0.5,0.09999999999999998,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16394043046794438
0.975,G2,95.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6711111111111111,0.5714285714285714,0.0996825396825397,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16425789078540465
0.995,G1,215.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8288888888888889,0.9285714285714286,0.0996825396825397,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16425789078540465
0.995,G1,70.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8844444444444445,0.7857142857142857,0.09873015873015878,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16521027173778557
0.95,G2,160.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6877777777777778,0.7857142857142857,0.09793650793650788,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16600392253143648
0.9833333333333332,G2,235.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6177777777777778,0.7142857142857143,0.09650793650793654,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1674324939600078
0.995,G1,210.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8322222222222222,0.9285714285714286,0.0963492063492064,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16759122411873795
0.9833333333333332,G2,95.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6666666666666666,0.5714285714285714,0.09523809523809523,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16870233522984912
0.9833333333333332,G2,75.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7377777777777778,0.6428571428571429,0.09492063492063485,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1690197955473095
0.99,G2,70.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7377777777777778,0.6428571428571429,0.09492063492063485,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1690197955473095
0.975,G2,110.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6655555555555556,0.5714285714285714,0.09412698412698417,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.16981344634096018
0.95,G2,155.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6933333333333334,0.7857142857142857,0.09238095238095234,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.171559478086992
0.975,G1,60.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8777777777777778,0.7857142857142857,0.09206349206349207,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17187693840445228
0.99,G1,75.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8777777777777778,0.7857142857142857,0.09206349206349207,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17187693840445228
0.99,G1,90.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8777777777777778,0.7857142857142857,0.09206349206349207,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17187693840445228
0.995,G1,205.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8366666666666667,0.9285714285714286,0.09190476190476193,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17203566856318242
0.975,G1,65.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8766666666666667,0.7857142857142857,0.090952380952381,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17298804951556335
0.9833333333333332,G1,75.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8755555555555555,0.7857142857142857,0.08984126984126983,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17409916062667452
0.9833333333333332,G2,105.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6611111111111111,0.5714285714285714,0.0896825396825397,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17425789078540466
0.995,G1,75.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8744444444444445,0.7857142857142857,0.08873015873015877,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17521027173778558
0.9833333333333332,G2,190.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6266666666666667,0.7142857142857143,0.0876190476190476,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17632138284889676
0.9833333333333332,G2,225.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6266666666666667,0.7142857142857143,0.0876190476190476,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17632138284889676
0.95,G2,85.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.73,0.6428571428571429,0.08714285714285708,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17679757332508728
0.95,G2,120.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6988888888888889,0.7857142857142857,0.0868253968253968,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17711503364254755
0.995,G2,140.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.5866666666666667,0.5,0.08666666666666667,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17727376380127768
0.99,G1,110.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8722222222222222,0.7857142857142857,0.08650793650793653,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17743249396000782
0.975,G2,75.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7288888888888889,0.6428571428571429,0.08603174603174601,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17790868443619834
0.95,G2,135.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7,0.7857142857142857,0.08571428571428574,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1782261447536586
0.99,G1,80.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8711111111111111,0.7857142857142857,0.08539682539682536,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.178543605071119
0.95,G2,110.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7011111111111111,0.7857142857142857,0.08460317460317457,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17933725586476978
0.95,G2,115.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7011111111111111,0.7857142857142857,0.08460317460317457,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17933725586476978
0.99,G1,95.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.87,0.7857142857142857,0.0842857142857143,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17965471618223006
0.995,G1,80.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.87,0.7857142857142857,0.0842857142857143,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.17965471618223006
0.9833333333333332,G2,215.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6311111111111111,0.7142857142857143,0.08317460317460323,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18076582729334112
0.99,G1,180.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8455555555555555,0.9285714285714286,0.0830158730158731,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18092455745207126
0.975,G1,70.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8677777777777778,0.7857142857142857,0.08206349206349206,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1818769384044523
0.9833333333333332,G2,200.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6322222222222222,0.7142857142857143,0.08206349206349206,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1818769384044523
0.99,G1,175.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8466666666666667,0.9285714285714286,0.08190476190476192,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18203566856318243
0.995,G2,240.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.49,0.5714285714285714,0.0814285714285714,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18251185903937295
0.95,G2,195.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7044444444444444,0.7857142857142857,0.08126984126984127,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18267058919810308
0.9833333333333332,G1,155.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8477777777777777,0.9285714285714286,0.08079365079365086,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1831467796742935
0.95,G2,60.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7055555555555556,0.7857142857142857,0.0801587301587301,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18378170030921426
0.95,G2,200.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7055555555555556,0.7857142857142857,0.0801587301587301,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18378170030921426
0.95,G2,240.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7055555555555556,0.7857142857142857,0.0801587301587301,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18378170030921426
0.9833333333333332,G1,80.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8655555555555555,0.7857142857142857,0.07984126984126982,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18409916062667453
0.99,G1,115.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8655555555555555,0.7857142857142857,0.07984126984126982,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18409916062667453
0.9833333333333332,G2,60.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7211111111111111,0.6428571428571429,0.07825396825396824,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1856864622139761
0.99,G2,85.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7211111111111111,0.6428571428571429,0.07825396825396824,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1856864622139761
0.95,G2,130.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7077777777777777,0.7857142857142857,0.07793650793650797,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18600392253143638
0.995,G1,110.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8633333333333333,0.7857142857142857,0.07761904761904759,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18632138284889677
0.9833333333333332,G1,180.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8511111111111112,0.9285714285714286,0.07746031746031745,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1864801130076269
0.99,G1,220.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8511111111111112,0.9285714285714286,0.07746031746031745,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1864801130076269
0.99,G1,240.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8511111111111112,0.9285714285714286,0.07746031746031745,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1864801130076269
0.9833333333333332,G1,190.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8522222222222222,0.9285714285714286,0.07634920634920639,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18759122411873796
0.99,G1,190.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8522222222222222,0.9285714285714286,0.07634920634920639,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18759122411873796
0.99,G1,235.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8522222222222222,0.9285714285714286,0.07634920634920639,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18759122411873796
0.95,G2,215.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.71,0.7857142857142857,0.07571428571428573,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18822614475365862
0.9833333333333332,G2,230.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6388888888888888,0.7142857142857143,0.07539682539682546,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1885436050711189
0.99,G1,140.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8533333333333334,0.9285714285714286,0.07523809523809522,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18870233522984914
0.99,G1,160.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8533333333333334,0.9285714285714286,0.07523809523809522,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18870233522984914
0.95,G2,190.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7111111111111111,0.7857142857142857,0.07460317460317456,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1893372558647698
0.9833333333333332,G2,185.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.64,0.7142857142857143,0.07428571428571429,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18965471618223007
0.99,G1,100.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.86,0.7857142857142857,0.07428571428571429,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.18965471618223007
0.9833333333333332,G1,175.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8544444444444445,0.9285714285714286,0.07412698412698415,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1898134463409602
0.99,G1,170.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8544444444444445,0.9285714285714286,0.07412698412698415,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1898134463409602
0.95,G2,220.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7122222222222222,0.7857142857142857,0.0734920634920635,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19044836697588086
0.9833333333333332,G1,130.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8555555555555555,0.9285714285714286,0.07301587301587309,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19092455745207126
0.9833333333333332,G1,150.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8555555555555555,0.9285714285714286,0.07301587301587309,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19092455745207126
0.9833333333333332,G1,185.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8555555555555555,0.9285714285714286,0.07301587301587309,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19092455745207126
0.995,G2,235.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.4988888888888889,0.5714285714285714,0.07253968253968252,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19140074792826184
0.95,G2,230.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7133333333333334,0.7857142857142857,0.07238095238095232,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19155947808699203
0.95,G2,235.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7133333333333334,0.7857142857142857,0.07238095238095232,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19155947808699203
0.95,G1,60.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8577777777777778,0.7857142857142857,0.07206349206349205,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1918769384044523
0.99,G1,120.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8577777777777778,0.7857142857142857,0.07206349206349205,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1918769384044523
0.9833333333333332,G1,140.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8566666666666667,0.9285714285714286,0.07190476190476192,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19203566856318244
0.99,G1,155.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8566666666666667,0.9285714285714286,0.07190476190476192,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19203566856318244
0.99,G1,215.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8566666666666667,0.9285714285714286,0.07190476190476192,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19203566856318244
0.9833333333333332,G2,85.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7144444444444444,0.6428571428571429,0.07158730158730153,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19235312888064282
0.9833333333333332,G2,220.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.6433333333333333,0.7142857142857143,0.07095238095238099,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19298804951556336
0.9833333333333332,G1,105.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8577777777777778,0.9285714285714286,0.07079365079365085,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1931467796742935
0.95,G2,125.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7155555555555555,0.7857142857142857,0.0701587301587302,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19378170030921416
0.995,G2,145.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.57,0.5,0.06999999999999995,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1939404304679444
0.9833333333333332,G1,120.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8588888888888889,0.9285714285714286,0.06968253968253968,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19425789078540467
0.9833333333333332,G1,165.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8588888888888889,0.9285714285714286,0.06968253968253968,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19425789078540467
0.9833333333333332,G1,200.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8588888888888889,0.9285714285714286,0.06968253968253968,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19425789078540467
0.99,G1,230.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8588888888888889,0.9285714285714286,0.06968253968253968,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19425789078540467
0.995,G1,115.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8544444444444445,0.7857142857142857,0.06873015873015875,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1952102717377856
0.99,G1,185.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.86,0.9285714285714286,0.06857142857142862,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19536900189651574
0.9833333333333332,G2,80.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.7111111111111111,0.6428571428571429,0.06825396825396823,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.19568646221397612
0.9833333333333332,G1,195.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8611111111111112,0.9285714285714286,0.06746031746031744,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1964801130076269
0.99,G1,165.0,1,6,0.4576435924222779,0.5974335849996149,0.13978999257733693,0.8611111111111112,0.9285714285714286,0.06746031746031744,0.4502727660640246,0.0067947738730752,900,14,0.13466595945123114,-0.1964801130076269
