provider,arm,provider_id,region_id,horizon,region_rho,rho,sigma_i1,sigma_m1_local,p_i1_jeffreys,p_reconstruction_jeffreys,bernoulli_kl,error
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,140.0,0.9833333333333332,0.99,0.05,0.01,0.054455445544554455,0.01485148514851485,0.0319560200988174,-0.04
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,145.0,0.9833333333333332,0.99,0.08,0.04,0.08415841584158416,0.04455445544554455,0.014752236268941704,-0.04
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,150.0,0.9833333333333332,0.99,0.05,0.03,0.054455445544554455,0.034653465346534656,0.005015571447545976,-0.020000000000000004
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,155.0,0.9833333333333332,0.99,0.03,0.02,0.034653465346534656,0.024752475247524754,0.0018093686751057079,-0.009999999999999998
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,160.0,0.9833333333333332,0.99,0.02,0.01,0.024752475247524754,0.01485148514851485,0.002793129749943956,-0.01
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,165.0,0.9833333333333332,0.99,0.07,0.01,0.07425742574257427,0.01485148514851485,0.0619350386873224,-0.060000000000000005
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,170.0,0.9833333333333332,0.99,0.06,0.01,0.06435643564356436,0.01485148514851485,0.04612849439434604,-0.049999999999999996
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,175.0,0.9833333333333332,0.99,0.05,0.01,0.054455445544554455,0.01485148514851485,0.0319560200988174,-0.04
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,180.0,0.9833333333333332,0.99,0.03,0.01,0.034653465346534656,0.01485148514851485,0.009760188719628912,-0.019999999999999997
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,185.0,0.9833333333333332,0.99,0.04,0.01,0.04455445544554455,0.01485148514851485,0.019697454875390413,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,190.0,0.9833333333333332,0.99,0.04,0.01,0.04455445544554455,0.01485148514851485,0.019697454875390413,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,195.0,0.9833333333333332,0.99,0.03,0.01,0.034653465346534656,0.01485148514851485,0.009760188719628912,-0.019999999999999997
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,200.0,0.9833333333333332,0.99,0.02,0.0,0.024752475247524754,0.0049504950495049506,0.02023394671245698,-0.02
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,205.0,0.9833333333333332,0.99,0.04,0.01,0.04455445544554455,0.01485148514851485,0.019697454875390413,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,210.0,0.9833333333333332,0.99,0.04,0.0,0.04455445544554455,0.0049504950495049506,0.05909099207558049,-0.04
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,215.0,0.9833333333333332,0.99,0.04,0.0,0.04455445544554455,0.0049504950495049506,0.05909099207558049,-0.04
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,220.0,0.9833333333333332,0.99,0.03,0.0,0.034653465346534656,0.0049504950495049506,0.03817736580098047,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,225.0,0.9833333333333332,0.99,0.03,0.0,0.034653465346534656,0.0049504950495049506,0.03817736580098047,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,230.0,0.9833333333333332,0.99,0.03,0.0,0.034653465346534656,0.0049504950495049506,0.03817736580098047,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,235.0,0.9833333333333332,0.99,0.03,0.0,0.034653465346534656,0.0049504950495049506,0.03817736580098047,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,240.0,0.9833333333333332,0.99,0.03,0.0,0.034653465346534656,0.0049504950495049506,0.03817736580098047,-0.03
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,5.0,0.9833333333333332,0.995,0.71,0.56,0.7079207920792079,0.5594059405940595,0.04661132389872881,-0.1499999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,10.0,0.9833333333333332,0.995,0.47,0.33,0.47029702970297027,0.3316831683168317,0.041093019081295146,-0.13999999999999996
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,15.0,0.9833333333333332,0.995,0.31,0.23,0.3118811881188119,0.23267326732673269,0.016405813407543213,-0.07999999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,20.0,0.9833333333333332,0.995,0.21,0.13,0.21287128712871287,0.13366336633663367,0.023591178395124313,-0.07999999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,25.0,0.9833333333333332,0.995,0.15,0.08,0.15346534653465346,0.08415841584158416,0.02558223637058467,-0.06999999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,30.0,0.9833333333333332,0.995,0.11,0.05,0.11386138613861387,0.054455445544554455,0.02648461048097192,-0.06
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,35.0,0.9833333333333332,0.995,0.08,0.03,0.08415841584158416,0.034653465346534656,0.026460710991149966,-0.05
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,40.0,0.9833333333333332,0.995,0.04,0.02,0.04455445544554455,0.024752475247524754,0.0065889445362880585,-0.02
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,45.0,0.9833333333333332,0.995,0.18,0.1,0.18316831683168316,0.10396039603960396,0.028146661419822805,-0.07999999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,50.0,0.9833333333333332,0.995,0.14,0.07,0.14356435643564358,0.07425742574257427,0.027998902821366023,-0.07
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,55.0,0.9833333333333332,0.995,0.11,0.06,0.11386138613861387,0.06435643564356436,0.01679146185432811,-0.05
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,60.0,0.9833333333333332,0.995,0.04,0.05,0.04455445544554455,0.054455445544554455,0.0010118741905146816,0.010000000000000002
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,65.0,0.9833333333333332,0.995,0.02,0.04,0.024752475247524754,0.04455445544554455,0.005456604072330206,0.02
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,70.0,0.9833333333333332,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,75.0,0.9833333333333332,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,80.0,0.9833333333333332,0.995,0.0,0.01,0.0049504950495049506,0.01485148514851485,0.004511903275164127,0.01
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,85.0,0.9833333333333332,0.995,0.02,0.04,0.024752475247524754,0.04455445544554455,0.005456604072330206,0.02
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,90.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,95.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,100.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,105.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,110.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,115.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,120.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,125.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,130.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,135.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,140.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,145.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,150.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,155.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,160.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,165.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,170.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,175.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,180.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,185.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,190.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,195.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,200.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,205.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,210.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,215.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,220.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,225.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,230.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,235.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p983333333,240.0,0.9833333333333332,0.995,0.0,0.0,0.0049504950495049506,0.0049504950495049506,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,5.0,0.99,0.95,0.96,0.93,0.9554455445544554,0.9257425742574258,0.007414914810959246,-0.029999999999999916
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,10.0,0.99,0.95,0.97,0.98,0.9653465346534653,0.9752475247524752,0.001809368675105713,0.010000000000000009
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,15.0,0.99,0.95,0.97,0.97,0.9653465346534653,0.9653465346534653,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,20.0,0.99,0.95,0.99,0.96,0.9851485148514851,0.9554455445544554,0.013843938921274508,-0.030000000000000027
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,25.0,0.99,0.95,1.0,0.98,0.995049504950495,0.9752475247524752,0.012034154114378446,-0.020000000000000018
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,30.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,35.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,40.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,45.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,50.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,55.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,60.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,65.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,70.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,75.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,80.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,85.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,90.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,95.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,100.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,105.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,110.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,115.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,120.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,125.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,130.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,135.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,140.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,145.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,150.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,155.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,160.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,165.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,170.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,175.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,180.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,185.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,190.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,195.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,200.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,205.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,210.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,215.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,220.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,225.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,230.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,235.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,240.0,0.99,0.95,1.0,1.0,0.995049504950495,0.995049504950495,0.0,0.0
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,5.0,0.99,0.975,0.82,0.6,0.8168316831683168,0.599009900990099,0.10982627334202757,-0.21999999999999997
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,10.0,0.99,0.975,0.89,0.84,0.8861386138613861,0.8366336633663366,0.009836051123299008,-0.050000000000000044
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,15.0,0.99,0.975,0.82,0.68,0.8168316831683168,0.6782178217821783,0.048692001057687576,-0.1399999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,20.0,0.99,0.975,0.89,0.78,0.8861386138613861,0.7772277227722773,0.039788068266342014,-0.10999999999999999
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,25.0,0.99,0.975,0.94,0.86,0.9356435643564357,0.8564356435643564,0.03112658585825758,-0.07999999999999996
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,30.0,0.99,0.975,0.92,0.76,0.9158415841584159,0.7574257425742574,0.08484402951962662,-0.16000000000000003
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,35.0,0.99,0.975,0.92,0.83,0.9158415841584159,0.8267326732673267,0.03297367399022801,-0.09000000000000008
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,40.0,0.99,0.975,0.91,0.75,0.905940594059406,0.7475247524752475,0.0812545020556884,-0.16000000000000003
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,45.0,0.99,0.975,0.94,0.84,0.9356435643564357,0.8366336633663366,0.04469837660270932,-0.09999999999999998
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,50.0,0.99,0.975,0.97,0.92,0.9653465346534653,0.9158415841584159,0.020071315171539362,-0.04999999999999993
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,55.0,0.99,0.975,0.97,0.84,0.9653465346534653,0.8366336633663366,0.08440832981709477,-0.13
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,60.0,0.99,0.975,0.96,0.86,0.9554455445544554,0.8564356435643564,0.05239251211247164,-0.09999999999999998
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,65.0,0.99,0.975,0.97,0.9,0.9653465346534653,0.8960396039603961,0.03385003367533586,-0.06999999999999995
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,70.0,0.99,0.975,0.95,0.87,0.9455445544554455,0.8663366336633663,0.03382547629826522,-0.07999999999999996
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,75.0,0.99,0.975,0.97,0.9,0.9653465346534653,0.8960396039603961,0.03385003367533586,-0.06999999999999995
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,80.0,0.99,0.975,0.97,0.88,0.9653465346534653,0.8762376237623762,0.04938097196704812,-0.08999999999999997
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,85.0,0.99,0.975,0.97,0.9,0.9653465346534653,0.8960396039603961,0.03385003367533586,-0.06999999999999995
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,90.0,0.99,0.975,0.98,0.95,0.9752475247524752,0.9455445544554455,0.010648427892951888,-0.030000000000000027
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,95.0,0.99,0.975,0.98,0.91,0.9752475247524752,0.905940594059406,0.03884830256416874,-0.06999999999999995
ProviderA,TOP1_M3_LOCAL_REPLAY,ProviderA,rho_region_0p99,100.0,0.99,0.975,0.98,0.94,0.9752475247524752,0.9356435643564357,0.016779284007410942,-0.040000000000000036
